Code,Company,Industry,Exchange
SHANKARA,Shankara Building Products Limited,Iron & Steel Products,BSE
SHANTAI,Shantai Industries Ltd,Industrial Machinery,BSE
SHANTIGEAR,Shanthi Gears Limited,Auto Parts & Equipment,BSE
SHANTIGEAR,Shanthi Gears Limited,Auto Parts & Equipment,NSE
SHAQUAK,SHANTANU SHEOREY AQUAKULT LTD.,Packaged Foods,BSE
SHARDA,Sharda Motor Industries Ltd,Auto Parts & Equipment,BSE
SHARDACROP,Sharda Cropchem Limited,Agrochemicals,NSE
SHARDACROP,Sharda Cropchem Limited,Agrochemicals,BSE
SHARDAMOTR,Sharda Motor Industries Limited,,NSE
SHARDFI,SHARAD FIBRES & YARN PROCESSORS LTD.,Textiles,BSE
SHARDUL,SHARDUL SECURITIES LTD.,Other Financial Services,BSE
SHAREINDIA,Share India Securities Limited,,NSE
SHARIABEES,NIPPON INDIA ETF SHARIAH BEES,Other Financial Services,BSE
SHARIKA,Sharika Enterprises Ltd,Other Elect.Equip./ Prod.,BSE
SHARP,SHARP INDIA LTD.,Consumer Electronics,BSE
SHARPINV,Sharp Investments Ltd,Finance (including NBFCs),BSE
SHASHANK,Shashank Traders Ltd,Comm.Trading  & Distribution,BSE
SHASHIJIT,Shashijit Infraprojects Ltd,Construction & Engineering,BSE
SHAWGELTIN,NARMADA GELATINES LTD.,Specialty Chemicals,BSE
SHBAJRG,Shri Bajrang Alliance Ltd,Iron & Steel Products,BSE
SHBCLQ,SHIVALIK BIMETAL CONTROLS LTD.,Electronic Components,BSE
SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Paper & Paper Products,BSE
SHEETAL,SHEETAL DIAMONDS LTD.,Other Apparels & Accessories,BSE
SHEMAROO,Shemaroo Entertainment Limited,Movies & Entertainment,NSE
SHEMAROO,Shemaroo Entertainment Limited,Movies & Entertainment,BSE
SHERVANI,SHERVANI INDUSTRIAL SYNDICATE LTD.,Non-Durable Household Prod.,BSE
SHESHAINDS,Sheshadri Industries Ltd,Textiles,BSE
SHETR,SHETRON LTD.,Containers & Packaging,BSE
SHGANEL,SHREE GANESH ELASTOPLAST LTD.,Comm.Trading  & Distribution,BSE
SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,Commodity Chemicals,BSE
SHIKHARLETR,SHIKHAR LEASING & TRADING LTD.,Finance (including NBFCs),BSE
SHIL,Somany Home Innovation Limited,Other Elect.Equip./ Prod.,NSE
SHIL,Somany Home Innovation Limited,Other Elect.Equip./ Prod.,BSE
SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,Other Elect.Equip./ Prod.,BSE
SHILGRAVQ,SHILP GRAVURES LTD.-$,Industrial Machinery,BSE
SHILPAMED,Shilpa Medicare Limited,Pharmaceuticals,NSE
SHILPAMED,Shilpa Medicare Limited,Pharmaceuticals,BSE
SHINDL,SHARAT INDUSTRIES LTD.,Packaged Foods,BSE
SHINEFASH,Shine Fashions (India) Ltd,Textiles,BSE
SHISHIND,Shish Industries Ltd,Plastic Products,BSE
SHIVA,Shivansh Finserve Ltd,Other Financial Services,BSE
SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES LTD.,Fertilizers,BSE
SHIVACEM,SHIVA CEMENT LTD.,Cement & Cement Products,BSE
SHIVAEXPO,Shiva Granito Export Ltd,Construction Materials,BSE
SHIVAGR,SHIVAGRICO IMPLEMENTS LTD.,Industrial Machinery,BSE
SHIVALIK,Shivalik Rasayan Ltd,Agrochemicals,BSE
SHIVAMAUTO,Shivam Autotech Limited,Auto Parts & Equipment,BSE
SHIVAMAUTO,Shivam Autotech Limited,Auto Parts & Equipment,NSE
SHIVAMILLS,Shiva Mills Limited,Textiles,NSE
SHIVAMILLS,Shiva Mills Limited,Textiles,BSE
SHIVATEX,Shiva Texyarn Limited,,NSE
SHIVKAMAL,Shivkamal Impex Ltd,Finance (including NBFCs),BSE
SHIVTEX,SHIVA TEXYARN LTD.,Textiles,BSE
SHK,S H Kelkar and Company Limited,Personal Products,NSE
SHK,S H Kelkar and Company Limited,Personal Products,BSE
SHKALYN,SHRI KALYAN HOLDINGS LTD.,Misc.Commercial Services,BSE
SHKARTP,SHREE KARTHIK PAPERS LTD.,Paper & Paper Products,BSE
SHOPERSTOP,Shoppers Stop Limited,Department Stores,NSE
SHOPERSTOP,Shoppers Stop Limited,Department Stores,BSE
SHRADHA,Shradha Infraprojects Limited,,NSE
SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Textiles,BSE
SHRDAIS,SHARDA ISPAT LTD.,Iron & Steel/Interm.Products,BSE
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,Cement & Cement Products,BSE
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,Cement & Cement Products,NSE
SHREECEM,SHREE CEMENT LIMITED,Cement & Cement Products,BSE
SHREECEM,SHREE CEMENT LIMITED,Cement & Cement Products,NSE
SHREEGANES,Shree Ganesh Biotech (India) Ltd,Biotechnology,BSE
SHREEPAC,SHREE PACETRONIX LTD.,Healthcare Supplies,BSE
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Specialty Chemicals,BSE
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Specialty Chemicals,NSE
SHREERAMA,Shree Rama Multi-Tech Limited,Containers & Packaging,BSE
SHREERAMA,Shree Rama Multi-Tech Limited,Containers & Packaging,NSE
SHREESEC,Shree Securities Ltd,Finance (including NBFCs),BSE
SHREESHAY,Shreeshay Engineers Ltd,Construction & Engineering,BSE
SHREMETAL,SHREE METALLOYS LTD.,Finance (including NBFCs),BSE
SHRENIK,Shrenik Limited,,NSE
SHRENTI,SHREENATH INVESTMENTS CO.LTD.,Misc.Commercial Services,BSE
SHREYANIND,Shreyans Industries Limited,Paper & Paper Products,NSE
SHREYANIND,Shreyans Industries Limited,Paper & Paper Products,BSE
SHREYAS,Shreyas Shipping & Logistics Limited,Shipping,BSE
SHREYAS,Shreyas Shipping & Logistics Limited,Shipping,NSE
SHREYASI,SHREYAS INTERMEDIATES LTD.,Commodity Chemicals,BSE
SHRGLTR,SHREE GLOBAL TRADEFIN LTD.,Finance (including NBFCs),BSE
SHRIBCL,Shri Bholanath Carpets Ltd,Furniture-Furnishing-Paints,BSE
SHRICON,SHRICON INDUSTRIES LTD.,Finance (including NBFCs),BSE
SHRIDINE,SHRI DINESH MILLS LTD.-$,Textiles,BSE
SHRIKRISH,SHRI KRISHNA DEVCON LTD.,Realty,BSE
SHRINIWAS,Shri Niwas Leasing And Finance Ltd,Finance (including NBFCs),BSE
SHRIPISTON,Shriram Pistons & Rings Limited,,NSE
SHRIRAMCIT,Shriram City Union Finance Limited,Finance (including NBFCs),NSE
SHRIRAMCIT,Shriram City Union Finance Limited,Finance (including NBFCs),BSE
SHRIRAMEPC,Shriram EPC Limited,Construction & Engineering,NSE
SHRIRAMEPC,Shriram EPC Limited,Construction & Engineering,BSE
SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Construction & Engineering,BSE
SHRJAGP,SHRI JAGDAMBA POLYMERS LTD.,Containers & Packaging,BSE
SHRMFGC,SHREE MANUFACTURING CO.LTD.,Textiles,BSE
SHUBHAM,Shubham Polyspin Ltd,Textiles,BSE
SHUKJEW,SHUKRA JEWELLERS LTD.,Other Apparels & Accessories,BSE
SHUKRAPHAR,Shukra Pharmaceuticals Ltd,Pharmaceuticals,BSE
SHVFL,SHREEVATSAA FINANCE & LEASING LTD.,Misc.Commercial Services,BSE
SHVSUIT,SHIVA SUITINGS LTD.,Comm.Trading  & Distribution,BSE
SHWL,Shree Worstex Ltd,Finance (including NBFCs),BSE
SHYAM,VENTURA GUARANTY LTD.,Misc.Commercial Services,BSE
SHYAMCENT,Shyam Century Ferrous Limited,,NSE
SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,Other Financial Services,BSE
SIBARAUT,SIBAR AUTO PARTS LTD.,Auto Parts & Equipment,BSE
SICAGEN,Sicagen India Limited,Comm.Trading  & Distribution,NSE
SICAGEN,Sicagen India Limited,Comm.Trading  & Distribution,BSE
SICAL,Sical Logistics Limited,Transportation - Logistics,NSE
SICAL,Sical Logistics Limited,Transportation - Logistics,BSE
SICAPIT,SI CAPITAL & FINANCIAL SERVICES LTD.,Misc.Commercial Services,BSE
SICL,Suvidha Infraestate Corporation Limited,Realty,BSE
SICLTD,Shivom Investment & Consultancy Ltd,Finance (including NBFCs),BSE
SIDDHA,SIDDHA VENTURES LTD.,Finance (including NBFCs),BSE
SIEL,Superior Industrial Enterprises Limited,Edible Oils,BSE
SIELFNS,SIEL FINANCIAL SERVICES LTD.,Other Financial Services,BSE
SIEMENS,Siemens Limited,Heavy Electrical Equipment,BSE
SIEMENS,Siemens Limited,Heavy Electrical Equipment,NSE
SIFL,Sparkling (India) Finshares Ltd,Finance (including NBFCs),BSE
SIGIND,Signet Industries Limited,,NSE
SIGNETIND,Signet Industries Limited,Plastic Products,BSE
SIIL,Sabrimala Industries India Ltd,Comm.Trading  & Distribution,BSE
SIKA,SIKA INTERPLANT SYSTEMS LTD.,Defence,BSE
SIKOZY,Sikozy Realtors Limited,Realty,BSE
SIL,Standard Industries Limited,Commodity Chemicals,NSE
SIL,Standard Industries Limited,Commodity Chemicals,BSE
SILGO,Silgo Retail Limited,,NSE
SILINV,SIL Investments Limited,Other Financial Services,NSE
SILINV,SIL Investments Limited,Other Financial Services,BSE
SILLYMONKS,Silly Monks Entertainment Limited,,NSE
SILVERO,SILVER OAK COMMERCIAL LTD.,Finance (including NBFCs),BSE
SILVOAK,SILVER OAK (INDIA) LTD.,Breweries & Distilleries,BSE
SIMBHALS,Simbhaoli Sugars Limited,Sugar,NSE
SIMBHALS,Simbhaoli Sugars Limited,Sugar,BSE
SIMMOND,SIMMONDS MARSHALL LTD.,Auto Parts & Equipment,BSE
SIMPLEXCAS,SIMPLEX CASTINGS LTD.,Other Industrial Products,BSE
SIMPLEXINF,Simplex Infrastructures Limited,Construction & Engineering,BSE
SIMPLEXINF,Simplex Infrastructures Limited,Construction & Engineering,NSE
SIMPLXMIL,SIMPLEX MILLS COMPANY LTD.,Textiles,BSE
SIMPLXPAP,SIMPLEX PAPERS LTD.,Paper & Paper Products,BSE
SIMPLXREA,SIMPLEX REALTY LTD.,Realty,BSE
SIMRAN,SIMRAN FARMS LTD.,Packaged Foods,BSE
SINCLAIR,SINCLAIRS HOTELS LTD.-$,Hotels,BSE
SINDHUTRAD,Sindhu Trade Links Limited,Misc.Commercial Services,BSE
SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,IT Consulting & Software,BSE
SINGER,SINGER INDIA LTD.,Household Appliances,BSE
SINNAR,SINNAR BIDI UDYOG LTD.,Cigarettes-Tobacco Products,BSE
SINTERCOM,Sintercom India Limited,,NSE
SINTEX,Sintex Industries Limited,Textiles,NSE
SINTEX,Sintex Industries Limited,Textiles,BSE
SINTEXPLAST,Sintex Plastics Technology Ltd,Comm.Trading  & Distribution,BSE
SIPIND,SIP INDUSTRIES LTD.,Other Agricultural Products,BSE
SIPL,SHELTER INFRA PROJECTS LTD.-$,Construction & Engineering,BSE
SIPTL,Sharanam Infraproject and Trading Ltd,Comm.Trading  & Distribution,BSE
SIRCA,Sirca Paints India Limited,,NSE
SIROHIA,Sirohia & Sons Ltd,Comm.Trading  & Distribution,BSE
SIS,SIS LIMITED,Sp.Consumer Services,NSE
SIS,SIS LIMITED,Sp.Consumer Services,BSE
SISL,Share India Securities Ltd,Other Financial Services,BSE
SITAENT,SITA ENTERPRISES LTD.,Comm.Trading  & Distribution,BSE
SITINET,Siti Networks Limited,Broadcasting & Cable TV,BSE
SITINET,Siti Networks Limited,Broadcasting & Cable TV,NSE
SIYSIL,Siyaram Silk Mills Limited,Textiles,NSE
SIYSIL,Siyaram Silk Mills Limited,Textiles,BSE
SJCORP,SJ CORPORATION LTD.,Other Apparels & Accessories,BSE
SJVN,SJVN Limited,Electric Utilities,BSE
SJVN,SJVN Limited,Electric Utilities,NSE
SKC,Sri Krishna Constructions (India) Ltd,Realty,BSE
SKCIL,Shri Keshav Cements And Infra Ltd,Cement & Cement Products,BSE
SKFINDIA,SKF India Limited,Other Industrial Goods,BSE
SKFINDIA,SKF India Limited,Other Industrial Goods,NSE
SKIEL,SK International Export Ltd,Other Apparels & Accessories,BSE
SKIFL,Shree Krishna Infrastructure Ltd,Realty,BSE
SKIL,SKIL Infrastructure Limited,Construction & Engineering,NSE
SKIL,SKIL Infrastructure Limited,Construction & Engineering,BSE
SKILVEN,Skyline Ventures India Ltd,Realty,BSE
SKIPPER,Skipper Limited,Construction & Engineering,BSE
SKIPPER,Skipper Limited,Construction & Engineering,NSE
SKL,Super Fine Knitters Ltd,Other Apparels & Accessories,BSE
SKMEGGPROD,SKM Egg Products Export (India) Limited,Other Food Products,BSE
SKMEGGPROD,SKM Egg Products Export (India) Limited,Other Food Products,NSE
SKPMIL,SHREE KRISHNA PAPER MILLS & INDUSTRIES LTD.,Paper & Paper Products,BSE
SKPSEC,SKP SECURITIES LTD.,Finance (including NBFCs),BSE
SKRABUL,SHUKRA BULLIONS LTD.,Misc.Commercial Services,BSE
SKSNFAB,S. Kumars Nationwide Ltd, ,BSE
SKSUGAR,Sakthi Sugars Ltd, ,BSE
SKSYNFA,S. Kumars Nationwide Ltd, ,BSE
SKSYNFB,S. Kumars Nationwide Ltd, ,BSE
SKUMARF,S. Kumars Nationwide Ltd, ,BSE
SKUMSNB,S. Kumars Nationwide Ltd, ,BSE
SKUMSYF,S. Kumars Nationwide Ltd, ,BSE
SKUMSYN,S. Kumars Nationwide Ltd, ,BSE
SKYGOLD,Sky Gold Ltd,Other Apparels & Accessories,BSE
SKYIND,SKY INDUSTRIES LTD.-$,Textiles,BSE
SKYLMILAR,SKYLINE MILLARS LTD.,Commercial Vehicles,BSE
SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,Textiles,BSE
SMARTFIN,Smart Finsec Ltd,Finance (including NBFCs),BSE
SMARTLINK,Smartlink Holdings Limited,IT Networking Equipment,NSE
SMARTLINK,Smartlink Holdings Limited,IT Networking Equipment,BSE
SMAUTO,SM Auto Stamping Ltd,Other Industrial Goods,BSE
SMCGLOBAL,SMC Global Securities Limited,Other Financial Services,BSE
SMCGLOBAL,SMC Global Securities Limited,Other Financial Services,NSE
SMCREDT,SMC CREDITS LTD.,Finance (including NBFCs),BSE
SMEL,Sungold Media and Entertainment Ltd,Advertising & Media,BSE
SMFIL,Smiths & Founders (India) Limited,Other Industrial Products,BSE
SMGOLD,S. M. Gold Ltd,Other Apparels & Accessories,BSE
SMIFS,SMIFS CAPITAL MARKETS LTD.,Other Financial Services,BSE
SML,Soni Medicare Ltd,Healthcare Facilities,BSE
SMLISUZU,SML Isuzu Limited,Commercial Vehicles,BSE
SMLISUZU,SML Isuzu Limited,Commercial Vehicles,NSE
SMLT,Sarthak Metals Ltd,Iron & Steel Products,BSE
SMPL,Splendid Metal Products Limited,Iron & Steel/Interm.Products,BSE
SMPL,Splendid Metal Products Limited,Iron & Steel/Interm.Products,NSE
SMRUTHIORG,Smruthi Organics Ltd,Pharmaceuticals,BSE
SMSLIFE,SMS Lifesciences India Limited,Pharmaceuticals,BSE
SMSLIFE,SMS Lifesciences India Limited,Pharmaceuticals,NSE
SMSPHARMA,SMS Pharmaceuticals Limited,Pharmaceuticals,NSE
SMSPHARMA,SMS Pharmaceuticals Limited,Pharmaceuticals,BSE
SNIM,Svarnim Trade Udyog Ltd,Comm.Trading  & Distribution,BSE
SNL,SNL BEARINGS LTD.,Other Industrial Goods,BSE
SNOWMAN,Snowman Logistics Limited,Transportation - Logistics,BSE
SNOWMAN,Snowman Logistics Limited,Transportation - Logistics,NSE
SNTCL,Shree Nidhi Trading Co. Ltd,Other Financial Services,BSE
SOBHA,Sobha Limited,Realty,NSE
SOBHA,Sobha Limited,Realty,BSE
SOBME,SOBHAGYA MERCHANTILE LTD.,Misc.Commercial Services,BSE
SODFC,SOM DATT FINANCE CORPORATION LTD.,Finance (including NBFCs),BSE
SOFCOM,Sofcom Systems Ltd,IT Consulting & Software,BSE
SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,IT Consulting & Software,BSE
SOFTSOL,SOFTSOL INDIA LTD.,IT Software Products,BSE
SOLARA,Solara Active Pharma Sciences Limited,Pharmaceuticals,NSE
SOLARA,Solara Active Pharma Sciences Limited,Pharmaceuticals,BSE
SOLARINDS,Solar Industries India Limited,Specialty Chemicals,NSE
SOLARINDS,Solar Industries India Limited,Specialty Chemicals,BSE
SOLIDCO,SOLID CONTAINERS LTD.,Paper & Paper Products,BSE
SOLIDSTON,SOLID STONE COMPANY LTD.,Construction Materials,BSE
SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,Industrial Machinery,BSE
SOMANYCERA,Somany Ceramics Limited,Furniture-Furnishing-Paints,NSE
SOMANYCERA,Somany Ceramics Limited,Furniture-Furnishing-Paints,BSE
SOMATEX,Soma Textiles & Industries Limited,Textiles,BSE
SOMATEX,Soma Textiles & Industries Limited,Textiles,NSE
SOMICONV,SOMI CONVEYOR BELTINGS LTD.,Industrial Machinery,BSE
SOMICONVEY,Somi Conveyor Beltings Limited,,NSE
SONAL,Sonal Mercantile Ltd,Finance (including NBFCs),BSE
SONALAD,SONAL ADHESIVES LTD.,Commodity Chemicals,BSE
SONATSOFTW,Sonata Software Limited,IT Consulting & Software,BSE
SONATSOFTW,Sonata Software Limited,IT Consulting & Software,NSE
SORILINFRA,SORIL Infra Resources Limited,Diversified,NSE
SORILINFRA,SORIL Infra Resources Limited,Diversified,BSE
SOTL,Savita Oil Technologies Limited,Refineries/ Petro-Products,BSE
SOTL,Savita Oil Technologies Limited,Refineries/ Petro-Products,NSE
SOURCEIND,SOURCE INDUSTRIES (INDIA) LTD.,Textiles,BSE
SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,Pharmaceuticals,BSE
SOUTHBANK,The South Indian Bank Limited,Banks,NSE
SOUTHBANK,The South Indian Bank Limited,Banks,BSE
SOUTHERNIN,Southern Infosys Ltd,IT Consulting & Software,BSE
SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS LTD.,Mining,BSE
SOUTHWEST,South West Pinnacle Exploration Limited,,NSE
SOUTLAT,SOUTHERN LATEX LTD.,Textiles,BSE
SOVERDIA,SOVEREIGN DIAMONDS LTD.,Other Apparels & Accessories,BSE
SPACAPS,SPA Capital Services Ltd,Other Financial Services,BSE
SPACEAGE,Spaceage Products Ltd,Comm.Trading  & Distribution,BSE
SPACEINCUBA,Space Incubatrics Technologies Ltd,IT Consulting & Software,BSE
SPAL,S. P. Apparels Limited,Other Apparels & Accessories,NSE
SPAL,S. P. Apparels Limited,Other Apparels & Accessories,BSE
SPANDANA,Spandana Sphoorty Financial Limited,Finance (including NBFCs),NSE
SPANDANA,Spandana Sphoorty Financial Limited,Finance (including NBFCs),BSE
SPARC,Sun Pharma Advanced Research Company Limited,Pharmaceuticals,NSE
SPARC,Sun Pharma Advanced Research Company Limited,Pharmaceuticals,BSE
SPARCSYS,SPARC SYSTEMS LTD.,IT Consulting & Software,BSE
SPCAPIT,SP CAPITAL FINANCING LTD.,Misc.Commercial Services,BSE
SPECFOOD,SPECTRUM FOODS LTD.,Other Food Products,BSE
SPECIALITY,Speciality Restaurants Limited,Restaurants,NSE
SPECIALITY,Speciality Restaurants Limited,Restaurants,BSE
SPECMKT,SPECULAR MARKETING & FINANCING LTD.,Misc.Commercial Services,BSE
SPECTRA,SPECTRA INDUSTRIES LTD.,Auto Parts & Equipment,BSE
SPELS,SPEL SEMICONDUCTOR LTD.,Electronic Components,BSE
SPENCER,Spencers Retail Ltd,Department Stores,BSE
SPENCERS,Spencer's Retail Limited,,NSE
SPENTA,SPENTA INTERNATIONAL LTD.,Other Apparels & Accessories,BSE
SPENTEX,Spentex Industries Limited,Textiles,BSE
SPENTEX,Spentex Industries Limited,Textiles,NSE
SPIC,Southern Petrochemicals Industries Corporation  Limited,Fertilizers,NSE
SPIC,Southern Petrochemicals Industries Corporation  Limited,Fertilizers,BSE
SPICEISL,SPICE ISLANDS APPARELS LTD.-$,Other Apparels & Accessories,BSE
SPICEJET,SPICEJET LTD,Airlines,BSE
SPICEJET,SPICEJET LTD,Airlines,NSE
SPICY,Spicy Entertainment and Media Ltd,Movies & Entertainment,BSE
SPLIL,SPL Industries Limited,Other Apparels & Accessories,BSE
SPLIL,SPL Industries Limited,Other Apparels & Accessories,NSE
SPMLINFRA,SPML Infra Limited,Construction & Engineering,BSE
SPMLINFRA,SPML Infra Limited,Construction & Engineering,NSE
SPORTKING,Sportking India Ltd,Textiles,BSE
SPRAYKING,Sprayking Agro Equipment Ltd,Other Industrial Products,BSE
SPS,SPS Finquest Ltd,Finance (including NBFCs),BSE
SPSINT,SPS INTERNATIONAL LTD.,Comm.Trading  & Distribution,BSE
SPTL,Sintex Plastics Technology Limited,,NSE
SPVGLOBAL,SPV Global Trading Ltd,Finance (including NBFCs),BSE
SPYL,Shekhawati Poly-Yarn Limited,Textiles,NSE
SPYL,Shekhawati Poly-Yarn Limited,Textiles,BSE
SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.,Asset Management Cos.,BSE
SRD,Shankar Lal Rampal Dye-Chem Ltd,Comm.Trading  & Distribution,BSE
SRDAPRT,SARDA PROTEINS LTD.,Edible Oils,BSE
SRECR,SREECHEM RESINS LTD.,Commodity Chemicals,BSE
SREEJAYA,SREE JAYALAKSHMI AUTOSPIN LTD.,Textiles,BSE
SREEL,Sreeleathers Limited,Footwear,BSE
SREEL,Sreeleathers Limited,Footwear,NSE
SREINFRA,SREI Infrastructure Finance Limited,Finance (including NBFCs),NSE
SREINFRA,SREI Infrastructure Finance Limited,Finance (including NBFCs),BSE
SRESTHA,Srestha Finvest Ltd,Investment Companies,BSE
SRF,SRF Limited,Diversified,NSE
SRF,SRF Limited,Diversified,BSE
SRGHFL,SRG HOUSING FINANCE LTD.,Housing Finance ,BSE
SRGSFL,S R G Securities Finance Ltd,Finance (including NBFCs),BSE
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,Commodity Chemicals,BSE
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,Commodity Chemicals,NSE
SRIKPRIND,SRI KPR INDUSTRIES LTD.,Plastic Products,BSE
SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,Textiles,BSE
SRIND,S.R.INDUSTRIES LTD.,Textiles,BSE
SRIPIPES,Srikalahasthi Pipes Limited,Iron & Steel Products,NSE
SRIPIPES,Srikalahasthi Pipes Limited,Iron & Steel Products,BSE
SRMCL,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,Textiles,BSE
SRMENERGY,SRM ENERGY LTD.,Electric Utilities,BSE
SRPL,Shree Ram Proteins Limited,,NSE
SRPML,SHREE RAJESHWARANAND PAPER MILLS LTD.,Paper & Paper Products,BSE
SRTRANSFIN,Shriram Transport Finance Company Limited,Finance (including NBFCs),BSE
SRTRANSFIN,Shriram Transport Finance Company Limited,Finance (including NBFCs),NSE
SRUSTEELS,SRU Steels Ltd,Comm.Trading  & Distribution,BSE
SSLEL,SIR SHADI LAL ENTERPRISES LTD.,Sugar,BSE
SSLFINANCE,ARCHANA SOFTWARE LTD.,IT Software Products,BSE
SSPDL,SSPDL LTD.-$,Realty,BSE
SSPNFIN,SSPN Finance Ltd,Other Financial Services,BSE
SSWL,Steel Strips Wheels Limited,Auto Parts & Equipment,NSE
SSWL,Steel Strips Wheels Limited,Auto Parts & Equipment,BSE
SSWRL,SHREE STEEL WIRE ROPES LTD.,Iron & Steel Products,BSE
STANCAP,STANDARD CAPITAL MARKETS LTD.,Finance (including NBFCs),BSE
STANPACK,STANPACKS (INDIA) LTD.,Containers & Packaging,BSE
STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,Investment Companies,BSE
STAR,Strides Pharma Science Limited,Pharmaceuticals,BSE
STAR,Strides Pharma Science Limited,Pharmaceuticals,NSE
STARCEMENT,Star Cement Limited,Cement & Cement Products,BSE
STARCEMENT,Star Cement Limited,Cement & Cement Products,NSE
STARCOM,Starcom Information Technology Ltd,IT Consulting & Software,BSE
STARDELTA,Star Delta Transformers Ltd,Heavy Electrical Equipment,BSE
STARLENT,Starlineps Enterprises Ltd,Comm.Trading  & Distribution,BSE
STARLIT,Starlit Power Systems Ltd,Other Non-Ferrous Metals,BSE
STARLITE,STARLITE COMPONENTS LTD.,Comm.Trading  & Distribution,BSE
STARLOG,Starlog Enterprises Ltd,Marine Port & Services,BSE
STARPAPER,Star Paper Mills Limited,Paper & Paper Products,BSE
STARPAPER,Star Paper Mills Limited,Paper & Paper Products,NSE
STARTECK,Starteck Finance Ltd,Comm.Trading  & Distribution,BSE
STCINDIA,The State Trading Corporation of India Limited,Comm.Trading  & Distribution,BSE
STCINDIA,The State Trading Corporation of India Limited,Comm.Trading  & Distribution,NSE
STCORP,S&T CORPORATION LTD.,Textiles,BSE
STDBAT,STANDARD BATTERIES LTD.,Finance (including NBFCs),BSE
STDSFAC,STANDARD SURFACTANTS LTD.,Commodity Chemicals,BSE
STDSHOE,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,Specialty Chemicals,BSE
STEELCAS,STEELCAST LTD.,Other Industrial Products,BSE
STEELCITY,Steel City Securities Limited,,NSE
STEELXIND,STEEL EXCHANGE INDIA LIMITED,Iron & Steel/Interm.Products,NSE
STEELXIND,STEEL EXCHANGE INDIA LIMITED,Iron & Steel/Interm.Products,BSE
STEL,Stel Holdings Limited,Holding Companies,NSE
STEL,Stel Holdings Limited,Holding Companies,BSE
STELLAR,Stellar Capital Services Ltd,Other Financial Services,BSE
STEP2COR,STEP TWO CORPORATION LTD.,Other Financial Services,BSE
STEPHANOTIS,Stephanotis Finance Ltd,Other Financial Services,BSE
STERTOOLS,Sterling Tools Limited,Auto Parts & Equipment,BSE
STERTOOLS,Sterling Tools Limited,Auto Parts & Equipment,NSE
STHINPA,SOUTH INDIA PAPER MILLS LTD.,Paper & Paper Products,BSE
STL,Shreeji Translogistics Ltd,Transportation - Logistics,BSE
STLSTRINF,STEEL STRIPS INFRASTRUCTURES LTD.,Realty,BSE
STLTECH,Sterlite Technologies Limited,Other Telecom Services,NSE
